ISO_1	LangName_1	ISO_2	LangName_2	Similarity	Robustness
mar	Marathi	mon	Mongolian	0.122	High
mar	Marathi	mri	Maori	0.292	Medium
mar	Marathi	msa	Malay	0.384	High
mar	Marathi	mvi	Miyako	0.340	Low
mar	Marathi	mwl	Mirandese	0.207	Low
mar	Marathi	mya	Burmese	0.448	Medium
mar	Marathi	myv	Erzya	0.258	Medium
mar	Marathi	mzn	Mazanderani	0.108	Low
mar	Marathi	nap	Neapolitan	0.296	Medium
mar	Marathi	nav	Navajo	0.163	Medium
mar	Marathi	nds	Low German	0.530	Medium
mar	Marathi	nep	Nepali	3.527	High
mar	Marathi	nld	Dutch	0.501	High
mar	Marathi	nno	Norwegian Nynorsk	0.535	High
mar	Marathi	nob	Norwegian Bokmål	0.445	High
mar	Marathi	nog	Nogai	0.212	Medium
mar	Marathi	nso	Pedi	0.211	High
mar	Marathi	oci	Occitan	0.615	Medium
mar	Marathi	ori	Oriya	1.776	High
mar	Marathi	oss	Ossetian	1.025	Medium
mar	Marathi	pam	Pampanga	0.263	Low
mar	Marathi	pan	Panjabi	2.472	High
mar	Marathi	pap	Papiamento	0.320	Medium
mar	Marathi	pjt	Pitjantjatjara	0.109	Medium
mar	Marathi	pli	Pali	0.333	Low
mar	Marathi	pms	Piemontese	0.148	Medium
mar	Marathi	pnb	Western Panjabi	0.626	Low
mar	Marathi	pol	Polish	0.398	High
mar	Marathi	por	Portuguese	0.519	High
mar	Marathi	prg	Prussian	0.131	Low
mar	Marathi	rhg	Rohingya	1.209	Medium
mar	Marathi	roh	Romansh	0.952	Medium
mar	Marathi	ron	Romanian	0.364	High
mar	Marathi	rue	Rusyn	0.186	Low
mar	Marathi	rup	Macedo-Romanian	0.593	Medium
mar	Marathi	rus	Russian	0.336	High
mar	Marathi	ryu	Central Okinawan	0.133	Medium
mar	Marathi	sah	Yakut	0.077	Medium
mar	Marathi	san	Sanskrit	2.749	High
mar	Marathi	sat	Santali	0.279	Low
mar	Marathi	scn	Sicilian	0.879	Medium
mar	Marathi	sco	Scots	0.711	Medium
mar	Marathi	sdc	Sassarese Sardinian	0.116	Medium
mar	Marathi	sgs	Samogitian	0.143	Low
mar	Marathi	sin	Sinhala	1.204	Medium
mar	Marathi	slk	Slovak	0.301	High
mar	Marathi	slv	Slovenian	0.278	High
mar	Marathi	sme	Northern Sami	0.127	Medium
mar	Marathi	smo	Samoan	0.368	Low
mar	Marathi	sms	Skolt Sami	0.161	Medium
mar	Marathi	sna	Shona	0.251	Low
mar	Marathi	snd	Sindhi	0.495	Low
mar	Marathi	som	Somali	0.125	Low
mar	Marathi	sot	Southern Sotho	0.677	Medium
mar	Marathi	spa	Spanish	0.369	High
mar	Marathi	sqi	Albanian	0.295	High
mar	Marathi	src	Logudorese Sardinian	0.087	Medium
mar	Marathi	sro	Campidanese Sardinian	0.272	Medium
mar	Marathi	stq	Saterfriesisch	0.482	Low
mar	Marathi	sun	Sundanese	0.569	Low
mar	Marathi	swe	Swedish	0.366	High
mar	Marathi	tam	Tamil	0.837	High
mar	Marathi	tat	Tatar	0.924	Medium
mar	Marathi	tel	Telugu	1.473	High
mar	Marathi	tet	Tetum	0.521	Low
mar	Marathi	tgk	Tajik	1.164	Medium
mar	Marathi	tgl	Tagalog	0.528	Medium
mar	Marathi	tha	Thai	0.429	High
mar	Marathi	tir	Tigrinya	0.053	Medium
mar	Marathi	tly	Talysh	0.278	Medium
mar	Marathi	tpi	Tok Pisin	0.593	Medium
mar	Marathi	tsn	Tswana	0.264	High
mar	Marathi	tuk	Turkmen	0.380	Medium
mar	Marathi	tur	Turkish	0.466	High
mar	Marathi	twf	Northern Tiwa	0.180	Low
mar	Marathi	tyv	Tuvinian	0.225	Medium
mar	Marathi	udm	Udmurt	0.700	Low
mar	Marathi	uig	Uighur	0.279	Medium
mar	Marathi	ukr	Ukrainian	0.515	High
mar	Marathi	urd	Urdu	1.528	High
mar	Marathi	vec	Venetian	0.815	Medium
mar	Marathi	vep	Veps	0.272	Low
mar	Marathi	vie	Vietnamese	0.240	High
mar	Marathi	vls	Vlaams	0.561	Low
mar	Marathi	vot	Votic	0.113	Medium
mar	Marathi	wln	Walloon	0.436	Medium
mar	Marathi	wol	Wolof	0.119	Low
mar	Marathi	wym	Wymysorys	0.421	Low
mar	Marathi	xal	Kalmyk	0.319	Low
mar	Marathi	xho	Xhosa	0.048	High
mar	Marathi	yor	Yoruba	0.147	Medium
mar	Marathi	zsm	Standard Malay	0.449	High
mar	Marathi	zul	Zulu	0.176	High
mdf	Moksha	mhr	Eastern Mari	2.141	Medium
mdf	Moksha	mkd	Macedonian	1.464	Medium
mdf	Moksha	mlt	Maltese	0.913	Medium
mdf	Moksha	mni	Manipuri	0.238	Medium
mdf	Moksha	mon	Mongolian	0.471	Medium
mdf	Moksha	mri	Maori	0.141	Medium
mdf	Moksha	mrj	Western Mari	8.066	Low
mdf	Moksha	msa	Malay	0.229	Medium
mdf	Moksha	mvi	Miyako	0.756	Low
mdf	Moksha	mya	Burmese	0.160	Medium
mdf	Moksha	myv	Erzya	13.049	Low
mdf	Moksha	nap	Neapolitan	0.203	Low
mdf	Moksha	nau	Nauru	0.566	Low
mdf	Moksha	nds	Low German	0.302	Low
mdf	Moksha	nep	Nepali	0.379	Medium
mdf	Moksha	nld	Dutch	0.490	Medium
mdf	Moksha	nno	Norwegian Nynorsk	0.361	Medium
mdf	Moksha	nob	Norwegian Bokmål	0.477	Medium
mdf	Moksha	nog	Nogai	0.504	Low
mdf	Moksha	nso	Pedi	0.069	Medium
mdf	Moksha	oci	Occitan	0.651	Medium
mdf	Moksha	ori	Oriya	0.483	Medium
mdf	Moksha	oss	Ossetian	0.969	Low
mdf	Moksha	pan	Panjabi	0.456	Medium
mdf	Moksha	pap	Papiamento	1.500	Low
mdf	Moksha	pdc	Pennsylvania German	1.044	Low
mdf	Moksha	pih	Pitcairn-Norfolk	1.571	Low
mdf	Moksha	pli	Pali	0.741	Low
mdf	Moksha	pnb	Western Panjabi	1.159	Low
mdf	Moksha	pol	Polish	0.312	Medium
mdf	Moksha	por	Portuguese	0.619	Medium
mdf	Moksha	rhg	Rohingya	0.379	Low
mdf	Moksha	ron	Romanian	0.326	Medium
mdf	Moksha	rue	Rusyn	2.361	Low
mdf	Moksha	rus	Russian	0.944	Medium
mdf	Moksha	ryu	Central Okinawan	0.462	Low
mdf	Moksha	sah	Yakut	0.515	Low
mdf	Moksha	san	Sanskrit	0.061	Medium
mdf	Moksha	scn	Sicilian	0.863	Medium
mdf	Moksha	sco	Scots	0.298	Low
mdf	Moksha	sgs	Samogitian	1.059	Low
mdf	Moksha	sin	Sinhala	0.143	Medium
mdf	Moksha	slk	Slovak	0.518	Medium
mdf	Moksha	slv	Slovenian	0.571	Medium
mdf	Moksha	sme	Northern Sami	0.392	Low
mdf	Moksha	som	Somali	0.577	Low
mdf	Moksha	sot	Southern Sotho	0.310	Low
mdf	Moksha	spa	Spanish	0.539	Medium
mdf	Moksha	sqi	Albanian	0.412	Medium
mdf	Moksha	ssw	Swati	0.786	Low
mdf	Moksha	sun	Sundanese	0.498	Low
mdf	Moksha	swe	Swedish	0.517	Medium
mdf	Moksha	tah	Tahitian	1.055	Low
mdf	Moksha	tam	Tamil	0.078	Medium
mdf	Moksha	tat	Tatar	0.793	Medium
mdf	Moksha	tel	Telugu	0.253	Medium
mdf	Moksha	tet	Tetum	0.642	Low
mdf	Moksha	tgk	Tajik	1.907	Medium
mdf	Moksha	tgl	Tagalog	0.400	Medium
mdf	Moksha	tha	Thai	0.029	Medium
mdf	Moksha	tpi	Tok Pisin	0.212	Medium
mdf	Moksha	tsn	Tswana	0.157	Medium
mdf	Moksha	tuk	Turkmen	1.507	Medium
mdf	Moksha	tur	Turkish	0.771	Medium
mdf	Moksha	tyv	Tuvinian	0.576	Low
mdf	Moksha	udm	Udmurt	2.275	Low
mdf	Moksha	uig	Uighur	0.146	Medium
mdf	Moksha	ukr	Ukrainian	1.501	Medium
mdf	Moksha	urd	Urdu	0.318	Medium
mdf	Moksha	vec	Venetian	0.762	Low
mdf	Moksha	vep	Veps	0.447	Low
mdf	Moksha	vie	Vietnamese	0.120	Medium
mdf	Moksha	vot	Votic	0.486	Low
mdf	Moksha	vro	Võro	1.582	Low
mdf	Moksha	wln	Walloon	0.457	Low
mdf	Moksha	wol	Wolof	1.039	Low
mdf	Moksha	xho	Xhosa	0.245	Medium
mdf	Moksha	yor	Yoruba	0.213	Low
mdf	Moksha	yue	Yue Chinese	0.154	Medium
mdf	Moksha	zho	Chinese	0.038	Medium
mdf	Moksha	zsm	Standard Malay	0.335	Medium
mdf	Moksha	zul	Zulu	0.182	Medium
mel	Central Melanau	mhr	Eastern Mari	0.473	Low
mel	Central Melanau	mkd	Macedonian	0.265	Low
mel	Central Melanau	mlt	Maltese	1.114	Low
mel	Central Melanau	mni	Manipuri	0.368	Low
mel	Central Melanau	mon	Mongolian	0.184	Low
mel	Central Melanau	msa	Malay	0.275	Low
mel	Central Melanau	myv	Erzya	0.596	Low
mel	Central Melanau	nds	Low German	0.732	Low
mel	Central Melanau	nep	Nepali	0.303	Low
mel	Central Melanau	nld	Dutch	0.094	Low
mel	Central Melanau	nno	Norwegian Nynorsk	0.300	Low
mel	Central Melanau	nob	Norwegian Bokmål	0.236	Low
mel	Central Melanau	nog	Nogai	0.699	Low
mel	Central Melanau	oci	Occitan	0.325	Low
mel	Central Melanau	ori	Oriya	0.257	Low
mel	Central Melanau	oss	Ossetian	0.658	Low
mel	Central Melanau	pag	Pangasinan	5.338	Low
mel	Central Melanau	pam	Pampanga	4.131	Low
mel	Central Melanau	pap	Papiamento	0.713	Low
mel	Central Melanau	pol	Polish	0.194	Low
mel	Central Melanau	por	Portuguese	0.129	Low
mel	Central Melanau	roh	Romansh	0.449	Low
mel	Central Melanau	ron	Romanian	0.217	Low
mel	Central Melanau	rue	Rusyn	1.721	Low
mel	Central Melanau	rup	Macedo-Romanian	0.661	Low
mel	Central Melanau	rus	Russian	0.104	Low
mel	Central Melanau	sah	Yakut	0.714	Low
mel	Central Melanau	scn	Sicilian	0.881	Low
mel	Central Melanau	sco	Scots	0.805	Low
mel	Central Melanau	sgs	Samogitian	1.700	Low
mel	Central Melanau	slk	Slovak	0.211	Low
mel	Central Melanau	slv	Slovenian	0.366	Low
mel	Central Melanau	sne	Bau Bidayuh	3.361	Low
mel	Central Melanau	sot	Southern Sotho	1.438	Low
mel	Central Melanau	spa	Spanish	0.208	Low
mel	Central Melanau	sqi	Albanian	0.735	Low
mel	Central Melanau	stq	Saterfriesisch	1.858	Low
mel	Central Melanau	swe	Swedish	0.229	Low
mel	Central Melanau	tam	Tamil	0.229	Low
mel	Central Melanau	tat	Tatar	0.650	Low
mel	Central Melanau	tel	Telugu	0.206	Low
mel	Central Melanau	tgk	Tajik	0.528	Low
mel	Central Melanau	tgl	Tagalog	1.521	Low
mel	Central Melanau	tha	Thai	0.122	Low
mel	Central Melanau	tuk	Turkmen	0.513	Low
mel	Central Melanau	tur	Turkish	0.241	Low
mel	Central Melanau	tyv	Tuvinian	0.799	Low
mel	Central Melanau	udm	Udmurt	1.177	Low
mel	Central Melanau	ukr	Ukrainian	0.241	Low
mel	Central Melanau	urd	Urdu	0.205	Low
mel	Central Melanau	vec	Venetian	0.952	Low
mel	Central Melanau	vep	Veps	1.674	Low
mel	Central Melanau	vie	Vietnamese	0.200	Low
mel	Central Melanau	wln	Walloon	0.760	Low
mel	Central Melanau	xal	Kalmyk	1.132	Low
mel	Central Melanau	zsm	Standard Malay	0.450	Low
mer	Meru	mkd	Macedonian	0.159	Low
mer	Meru	mlt	Maltese	0.772	Low
mer	Meru	mri	Maori	0.914	Low
mer	Meru	msa	Malay	0.189	Low
mer	Meru	mvi	Miyako	0.888	Low
mer	Meru	nav	Navajo	0.203	Low
mer	Meru	nep	Nepali	0.276	Low
mer	Meru	nld	Dutch	0.482	Low
mer	Meru	nno	Norwegian Nynorsk	0.258	Low
mer	Meru	nob	Norwegian Bokmål	0.203	Low
mer	Meru	oci	Occitan	0.193	Low
mer	Meru	ori	Oriya	0.235	Low
mer	Meru	oss	Ossetian	0.557	Low
mer	Meru	pan	Panjabi	0.235	Low
mer	Meru	pol	Polish	0.287	Low
mer	Meru	por	Portuguese	0.139	Low
mer	Meru	roh	Romansh	1.209	Low
mer	Meru	ron	Romanian	0.145	Low
mer	Meru	rup	Macedo-Romanian	0.435	Low
mer	Meru	rus	Russian	0.258	Low
mer	Meru	san	Sanskrit	0.169	Low
mer	Meru	scn	Sicilian	0.238	Low
mer	Meru	sco	Scots	1.110	Low
mer	Meru	sin	Sinhala	0.264	Low
mer	Meru	slk	Slovak	0.261	Low
mer	Meru	slv	Slovenian	0.161	Low
mer	Meru	sot	Southern Sotho	0.656	Low
mer	Meru	spa	Spanish	0.062	Low
mer	Meru	sqi	Albanian	0.166	Low
mer	Meru	swe	Swedish	0.197	Low
mer	Meru	tam	Tamil	0.300	Low
mer	Meru	tat	Tatar	0.673	Low
mer	Meru	tel	Telugu	0.174	Low
mer	Meru	tgk	Tajik	0.278	Low
mer	Meru	tgl	Tagalog	0.202	Low
mer	Meru	tha	Thai	0.115	Low
mer	Meru	tpi	Tok Pisin	0.749	Low
mer	Meru	tsn	Tswana	0.269	Low
mer	Meru	udm	Udmurt	0.831	Low
mer	Meru	uig	Uighur	0.308	Low
mer	Meru	ukr	Ukrainian	0.317	Low
mer	Meru	urd	Urdu	0.477	Low
mer	Meru	vie	Vietnamese	0.212	Low
mer	Meru	xho	Xhosa	0.127	Low
mer	Meru	zsm	Standard Malay	0.058	Low
mer	Meru	zul	Zulu	0.328	Low
mhn	Mócheno	mkd	Macedonian	0.549	Low
mhn	Mócheno	mlt	Maltese	0.366	Low
mhn	Mócheno	mwl	Mirandese	2.303	Low
mhn	Mócheno	nap	Neapolitan	0.457	Low
mhn	Mócheno	nds	Low German	1.528	Low
mhn	Mócheno	nld	Dutch	1.095	Low
mhn	Mócheno	nno	Norwegian Nynorsk	1.690	Low
mhn	Mócheno	nob	Norwegian Bokmål	1.352	Low
mhn	Mócheno	nog	Nogai	0.631	Low
mhn	Mócheno	oci	Occitan	1.463	Low
mhn	Mócheno	ori	Oriya	0.321	Low
mhn	Mócheno	oss	Ossetian	0.831	Low
mhn	Mócheno	pan	Panjabi	0.486	Low
mhn	Mócheno	pjt	Pitjantjatjara	1.089	Low
mhn	Mócheno	pol	Polish	0.452	Low
mhn	Mócheno	por	Portuguese	0.468	Low
mhn	Mócheno	rhg	Rohingya	0.838	Low
mhn	Mócheno	roh	Romansh	2.414	Low
mhn	Mócheno	ron	Romanian	0.301	Low
mhn	Mócheno	rup	Macedo-Romanian	2.146	Low
mhn	Mócheno	rus	Russian	0.224	Low
mhn	Mócheno	sah	Yakut	0.773	Low
mhn	Mócheno	san	Sanskrit	0.543	Low
mhn	Mócheno	scn	Sicilian	1.284	Low
mhn	Mócheno	sco	Scots	0.670	Low
mhn	Mócheno	sin	Sinhala	0.329	Low
mhn	Mócheno	slk	Slovak	0.320	Low
mhn	Mócheno	slv	Slovenian	0.342	Low
mhn	Mócheno	sms	Skolt Sami	0.852	Low
mhn	Mócheno	som	Somali	1.387	Low
mhn	Mócheno	spa	Spanish	0.458	Low
mhn	Mócheno	sqi	Albanian	0.149	Low
mhn	Mócheno	stq	Saterfriesisch	1.886	Low
mhn	Mócheno	swe	Swedish	1.233	Low
mhn	Mócheno	tam	Tamil	0.139	Low
mhn	Mócheno	tat	Tatar	0.391	Low
mhn	Mócheno	tel	Telugu	0.130	Low
mhn	Mócheno	tet	Tetum	1.447	Low
mhn	Mócheno	tgk	Tajik	0.477	Low
mhn	Mócheno	tgl	Tagalog	0.309	Low
mhn	Mócheno	tpi	Tok Pisin	0.957	Low
mhn	Mócheno	tsn	Tswana	0.274	Low
mhn	Mócheno	tuk	Turkmen	0.309	Low
mhn	Mócheno	tur	Turkish	0.261	Low
mhn	Mócheno	tyv	Tuvinian	0.865	Low
mhn	Mócheno	uig	Uighur	0.328	Low
mhn	Mócheno	ukr	Ukrainian	0.548	Low
mhn	Mócheno	urd	Urdu	0.141	Low
mhn	Mócheno	vec	Venetian	1.259	Low
mhn	Mócheno	ven	Venda	0.385	Low
mhn	Mócheno	wln	Walloon	1.415	Low
mhn	Mócheno	zul	Zulu	0.239	Low
mhr	Eastern Mari	mkd	Macedonian	1.579	Medium
mhr	Eastern Mari	mlt	Maltese	0.639	Medium
mhr	Eastern Mari	mni	Manipuri	0.156	Medium
mhr	Eastern Mari	mon	Mongolian	0.822	Medium
mhr	Eastern Mari	mrj	Western Mari	6.176	Low
mhr	Eastern Mari	msa	Malay	0.200	Medium
mhr	Eastern Mari	mwl	Mirandese	0.252	Low
mhr	Eastern Mari	mya	Burmese	0.105	Medium
mhr	Eastern Mari	myv	Erzya	1.839	Medium
mhr	Eastern Mari	nap	Neapolitan	0.133	Medium
mhr	Eastern Mari	nds	Low German	0.144	Medium
mhr	Eastern Mari	nep	Nepali	0.129	Medium
mhr	Eastern Mari	nld	Dutch	0.573	Medium
mhr	Eastern Mari	nno	Norwegian Nynorsk	0.473	Medium
mhr	Eastern Mari	nob	Norwegian Bokmål	0.632	Medium
mhr	Eastern Mari	nog	Nogai	0.735	Medium
mhr	Eastern Mari	nso	Pedi	0.045	Medium
mhr	Eastern Mari	oci	Occitan	1.025	Medium
mhr	Eastern Mari	ori	Oriya	0.146	Medium
mhr	Eastern Mari	oss	Ossetian	2.054	Medium
mhr	Eastern Mari	pan	Panjabi	0.101	Medium
mhr	Eastern Mari	pap	Papiamento	0.919	Medium
mhr	Eastern Mari	pih	Pitcairn-Norfolk	0.425	Low
mhr	Eastern Mari	pms	Piemontese	0.443	Low
mhr	Eastern Mari	pnb	Western Panjabi	0.760	Low
mhr	Eastern Mari	pol	Polish	0.491	Medium
mhr	Eastern Mari	por	Portuguese	0.702	Medium
mhr	Eastern Mari	roh	Romansh	0.079	Medium
mhr	Eastern Mari	ron	Romanian	0.492	Medium
mhr	Eastern Mari	rue	Rusyn	2.488	Low
mhr	Eastern Mari	rup	Macedo-Romanian	0.116	Medium
mhr	Eastern Mari	rus	Russian	1.818	Medium
mhr	Eastern Mari	sah	Yakut	1.877	Medium
mhr	Eastern Mari	scn	Sicilian	1.028	Medium
mhr	Eastern Mari	sco	Scots	0.260	Medium
mhr	Eastern Mari	sgs	Samogitian	1.043	Low
mhr	Eastern Mari	sin	Sinhala	0.082	Medium
mhr	Eastern Mari	slk	Slovak	0.523	Medium
mhr	Eastern Mari	slv	Slovenian	0.642	Medium
mhr	Eastern Mari	sme	Northern Sami	0.386	Medium
mhr	Eastern Mari	sms	Skolt Sami	0.278	Medium
mhr	Eastern Mari	sot	Southern Sotho	0.407	Low
mhr	Eastern Mari	spa	Spanish	0.534	Medium
mhr	Eastern Mari	sqi	Albanian	0.541	Medium
mhr	Eastern Mari	stq	Saterfriesisch	0.732	Low
mhr	Eastern Mari	sun	Sundanese	0.327	Low
mhr	Eastern Mari	swe	Swedish	0.760	Medium
mhr	Eastern Mari	szl	Silesian	0.407	Low
mhr	Eastern Mari	tam	Tamil	0.065	Medium
mhr	Eastern Mari	tat	Tatar	0.612	Medium
mhr	Eastern Mari	tel	Telugu	0.108	Medium
mhr	Eastern Mari	tgk	Tajik	1.459	Medium
mhr	Eastern Mari	tgl	Tagalog	0.375	Medium
mhr	Eastern Mari	tha	Thai	0.075	Medium
mhr	Eastern Mari	tpi	Tok Pisin	0.093	Medium
mhr	Eastern Mari	tsn	Tswana	0.103	Medium
mhr	Eastern Mari	tuk	Turkmen	0.899	Medium
mhr	Eastern Mari	tur	Turkish	0.571	Medium
mhr	Eastern Mari	tyv	Tuvinian	0.840	Low
mhr	Eastern Mari	udm	Udmurt	1.856	Low
mhr	Eastern Mari	uig	Uighur	0.096	Medium
mhr	Eastern Mari	ukr	Ukrainian	2.165	Medium
mhr	Eastern Mari	urd	Urdu	0.118	Medium
mhr	Eastern Mari	vec	Venetian	0.667	Medium
mhr	Eastern Mari	vep	Veps	0.587	Low
mhr	Eastern Mari	vie	Vietnamese	0.039	Medium
mhr	Eastern Mari	war	Waray	0.599	Low
mhr	Eastern Mari	wln	Walloon	0.450	Medium
mhr	Eastern Mari	xal	Kalmyk	0.595	Low
mhr	Eastern Mari	xho	Xhosa	0.084	Medium
mhr	Eastern Mari	yor	Yoruba	0.280	Medium
mhr	Eastern Mari	zsm	Standard Malay	0.364	Medium
mhr	Eastern Mari	zul	Zulu	0.046	Medium
mic	Mi'kmaq	sjd	Kildin Sami	9.651	Low
min	Minangkabau	msa	Malay	1.268	Low
min	Minangkabau	nld	Dutch	0.401	Low
min	Minangkabau	sun	Sundanese	3.489	Low
min	Minangkabau	tgl	Tagalog	0.679	Low
min	Minangkabau	tha	Thai	0.162	Low
min	Minangkabau	vie	Vietnamese	0.272	Low
min	Minangkabau	zsm	Standard Malay	1.617	Low
mkd	Macedonian	mlt	Maltese	2.450	Medium
mkd	Macedonian	mnc	Manchu	0.152	Low
mkd	Macedonian	mni	Manipuri	0.595	High
mkd	Macedonian	mon	Mongolian	0.741	High
mkd	Macedonian	mri	Maori	0.286	Medium
mkd	Macedonian	msa	Malay	0.924	High
mkd	Macedonian	mvi	Miyako	0.173	Low
mkd	Macedonian	mwl	Mirandese	1.086	Low
mkd	Macedonian	mya	Burmese	0.582	Medium
mkd	Macedonian	myv	Erzya	1.595	Medium
mkd	Macedonian	mzn	Mazanderani	0.293	Low
mkd	Macedonian	nan	Min Nan Chinese	0.075	Medium
mkd	Macedonian	nap	Neapolitan	1.347	Medium
mkd	Macedonian	naq	Khoekhoe	0.163	Low
mkd	Macedonian	nau	Nauru	0.257	Low
mkd	Macedonian	nav	Navajo	0.080	Medium
mkd	Macedonian	nds	Low German	0.986	Medium
mkd	Macedonian	nep	Nepali	1.231	High
mkd	Macedonian	nld	Dutch	2.594	High
mkd	Macedonian	nmn	?Xóõ	0.127	Low
mkd	Macedonian	nno	Norwegian Nynorsk	3.301	High
mkd	Macedonian	nob	Norwegian Bokmål	2.824	High
mkd	Macedonian	nog	Nogai	0.631	Medium
mkd	Macedonian	nso	Pedi	0.361	High
mkd	Macedonian	oci	Occitan	2.799	Medium
mkd	Macedonian	ori	Oriya	0.982	High
mkd	Macedonian	oss	Ossetian	1.697	Medium
mkd	Macedonian	pam	Pampanga	0.262	Low
mkd	Macedonian	pan	Panjabi	1.241	High
mkd	Macedonian	pap	Papiamento	1.704	Medium
mkd	Macedonian	pdc	Pennsylvania German	0.302	Low
mkd	Macedonian	pih	Pitcairn-Norfolk	0.486	Low
mkd	Macedonian	pjt	Pitjantjatjara	0.178	Medium
mkd	Macedonian	pli	Pali	0.181	Low
mkd	Macedonian	pms	Piemontese	0.444	Medium
mkd	Macedonian	pnb	Western Panjabi	0.284	Low
mkd	Macedonian	pol	Polish	3.977	High
mkd	Macedonian	por	Portuguese	3.065	High
mkd	Macedonian	prg	Prussian	0.919	Low
mkd	Macedonian	rhg	Rohingya	0.385	Medium
mkd	Macedonian	roh	Romansh	2.048	Medium
mkd	Macedonian	ron	Romanian	2.705	High
mkd	Macedonian	rue	Rusyn	1.755	Low
mkd	Macedonian	rup	Macedo-Romanian	1.791	Medium
mkd	Macedonian	rus	Russian	6.671	High
mkd	Macedonian	sah	Yakut	1.466	Medium
mkd	Macedonian	san	Sanskrit	0.450	High
mkd	Macedonian	sat	Santali	0.300	Low
mkd	Macedonian	scn	Sicilian	2.300	Medium
mkd	Macedonian	sco	Scots	1.600	Medium
mkd	Macedonian	sdc	Sassarese Sardinian	0.101	Medium
mkd	Macedonian	sdn	Gallurese Sardinian	0.128	Low
mkd	Macedonian	sgs	Samogitian	1.807	Low
mkd	Macedonian	sin	Sinhala	0.733	Medium
mkd	Macedonian	slk	Slovak	5.415	High
mkd	Macedonian	slv	Slovenian	6.812	High
mkd	Macedonian	sme	Northern Sami	0.849	Medium
mkd	Macedonian	smn	Inari Sami	0.172	Low
mkd	Macedonian	sms	Skolt Sami	0.903	Medium
mkd	Macedonian	snd	Sindhi	0.359	Low
mkd	Macedonian	som	Somali	0.427	Low
mkd	Macedonian	sot	Southern Sotho	1.919	Medium
mkd	Macedonian	spa	Spanish	2.217	High
mkd	Macedonian	sqi	Albanian	2.357	High
mkd	Macedonian	src	Logudorese Sardinian	0.347	Medium
mkd	Macedonian	srn	Sranan Tongo	0.421	Low
mkd	Macedonian	sro	Campidanese Sardinian	0.659	Medium
mkd	Macedonian	ssw	Swati	0.206	Low
mkd	Macedonian	stq	Saterfriesisch	1.171	Low
mkd	Macedonian	sun	Sundanese	0.447	Low
mkd	Macedonian	swe	Swedish	2.625	High
mkd	Macedonian	szl	Silesian	1.207	Low
mkd	Macedonian	tah	Tahitian	0.252	Low
mkd	Macedonian	tam	Tamil	0.407	High
mkd	Macedonian	tat	Tatar	1.366	Medium
mkd	Macedonian	tel	Telugu	0.478	High
mkd	Macedonian	tet	Tetum	0.507	Low
mkd	Macedonian	tgk	Tajik	2.302	Medium
mkd	Macedonian	tgl	Tagalog	1.584	Medium
mkd	Macedonian	tha	Thai	0.454	High
mkd	Macedonian	tir	Tigrinya	0.114	Medium
mkd	Macedonian	tly	Talysh	0.248	Medium
mkd	Macedonian	ton	Tonga	0.108	Low
mkd	Macedonian	tpi	Tok Pisin	0.943	Medium
mkd	Macedonian	tsn	Tswana	0.573	High
mkd	Macedonian	tuk	Turkmen	2.468	Medium
mkd	Macedonian	tur	Turkish	2.620	High
mkd	Macedonian	tyv	Tuvinian	0.724	Medium
mkd	Macedonian	udm	Udmurt	1.226	Low
mkd	Macedonian	uig	Uighur	0.391	Medium
mkd	Macedonian	ukr	Ukrainian	7.913	High
mkd	Macedonian	urd	Urdu	1.039	High
mkd	Macedonian	vec	Venetian	1.399	Medium
mkd	Macedonian	ven	Venda	0.045	Medium
mkd	Macedonian	vep	Veps	1.215	Low
mkd	Macedonian	vie	Vietnamese	0.465	High
mkd	Macedonian	vls	Vlaams	0.131	Low
mkd	Macedonian	vot	Votic	0.636	Medium
mkd	Macedonian	vro	Võro	1.015	Low
mkd	Macedonian	war	Waray	0.575	Low
mkd	Macedonian	wln	Walloon	1.136	Medium
mkd	Macedonian	wol	Wolof	0.388	Low
mkd	Macedonian	wym	Wymysorys	0.576	Low
mkd	Macedonian	xal	Kalmyk	0.378	Low
mkd	Macedonian	xho	Xhosa	0.373	High
mkd	Macedonian	xmf	Mingrelian	0.276	Low
mkd	Macedonian	yor	Yoruba	0.136	Medium
mkd	Macedonian	yrk	Nenets	0.729	Low
mkd	Macedonian	yua	Yucateco	0.120	Low
mkd	Macedonian	zho	Chinese	0.012	High
mkd	Macedonian	zsm	Standard Malay	0.958	High
mkd	Macedonian	zul	Zulu	0.383	High
mlt	Maltese	mni	Manipuri	0.651	Medium
mlt	Maltese	mon	Mongolian	0.412	Medium
mlt	Maltese	mri	Maori	0.725	Medium
mlt	Maltese	msa	Malay	1.146	Medium
mlt	Maltese	mvi	Miyako	0.974	Low
mlt	Maltese	mwl	Mirandese	1.618	Low
mlt	Maltese	mya	Burmese	0.434	Medium
mlt	Maltese	myv	Erzya	1.286	Medium
mlt	Maltese	mzn	Mazanderani	0.168	Low
mlt	Maltese	nap	Neapolitan	1.872	Medium
mlt	Maltese	nau	Nauru	0.467	Low
mlt	Maltese	nav	Navajo	0.278	Medium
mlt	Maltese	nds	Low German	0.918	Medium
mlt	Maltese	nep	Nepali	1.427	Medium
mlt	Maltese	nld	Dutch	2.575	Medium
mlt	Maltese	nno	Norwegian Nynorsk	1.985	Medium
mlt	Maltese	nob	Norwegian Bokmål	1.890	Medium
mlt	Maltese	nog	Nogai	0.788	Medium
